"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"3932";"Tschiertschen-Praden";"Anzahl Einwohner/-innen am Jahresende";293;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3945";"Trimmis";"Anzahl Einwohner/-innen am Jahresende";3363;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3946";"Untervaz";"Anzahl Einwohner/-innen am Jahresende";2675;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3947";"Zizers";"Anzahl Einwohner/-innen am Jahresende";3589;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3951";"Fläsch";"Anzahl Einwohner/-innen am Jahresende";868;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3952";"Jenins";"Anzahl Einwohner/-innen am Jahresende";948;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3953";"Maienfeld";"Anzahl Einwohner/-innen am Jahresende";3193;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3954";"Malans";"Anzahl Einwohner/-innen am Jahresende";2527;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3955";"Landquart";"Anzahl Einwohner/-innen am Jahresende";9191;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3961";"Grüsch";"Anzahl Einwohner/-innen am Jahresende";2161;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3962";"Schiers";"Anzahl Einwohner/-innen am Jahresende";2951;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3972";"Seewis im Prättigau";"Anzahl Einwohner/-innen am Jahresende";1430;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3981";"Breil/Brigels";"Anzahl Einwohner/-innen am Jahresende";1713;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3982";"Disentis/Mustér";"Anzahl Einwohner/-innen am Jahresende";2080;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3983";"Medel (Lucmagn)";"Anzahl Einwohner/-innen am Jahresende";328;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3985";"Sumvitg";"Anzahl Einwohner/-innen am Jahresende";1079;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3986";"Tujetsch";"Anzahl Einwohner/-innen am Jahresende";1171;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3987";"Trun";"Anzahl Einwohner/-innen am Jahresende";1154;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"3988";"Obersaxen Mundaun";"Anzahl Einwohner/-innen am Jahresende";1148;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4001";"Aarau";"Anzahl Einwohner/-innen am Jahresende";22290;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4002";"Biberstein";"Anzahl Einwohner/-innen am Jahresende";1644;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4003";"Buchs (AG)";"Anzahl Einwohner/-innen am Jahresende";8429;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4004";"Densbüren";"Anzahl Einwohner/-innen am Jahresende";771;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4005";"Erlinsbach (AG)";"Anzahl Einwohner/-innen am Jahresende";4563;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4006";"Gränichen";"Anzahl Einwohner/-innen am Jahresende";8625;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4007";"Hirschthal";"Anzahl Einwohner/-innen am Jahresende";1756;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4008";"Küttigen";"Anzahl Einwohner/-innen am Jahresende";6857;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4009";"Muhen";"Anzahl Einwohner/-innen am Jahresende";4112;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4010";"Oberentfelden";"Anzahl Einwohner/-innen am Jahresende";8907;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4012";"Suhr";"Anzahl Einwohner/-innen am Jahresende";11340;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4013";"Unterentfelden";"Anzahl Einwohner/-innen am Jahresende";4579;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4021";"Baden";"Anzahl Einwohner/-innen am Jahresende";20430;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4022";"Bellikon";"Anzahl Einwohner/-innen am Jahresende";1592;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4023";"Bergdietikon";"Anzahl Einwohner/-innen am Jahresende";2946;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4024";"Birmenstorf (AG)";"Anzahl Einwohner/-innen am Jahresende";3040;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4026";"Ennetbaden";"Anzahl Einwohner/-innen am Jahresende";3672;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4027";"Fislisbach";"Anzahl Einwohner/-innen am Jahresende";6090;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4028";"Freienwil";"Anzahl Einwohner/-innen am Jahresende";1116;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4029";"Gebenstorf";"Anzahl Einwohner/-innen am Jahresende";5761;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4030";"Killwangen";"Anzahl Einwohner/-innen am Jahresende";2242;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4031";"Künten";"Anzahl Einwohner/-innen am Jahresende";1917;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4032";"Mägenwil";"Anzahl Einwohner/-innen am Jahresende";2215;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4033";"Mellingen";"Anzahl Einwohner/-innen am Jahresende";6170;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4034";"Neuenhof";"Anzahl Einwohner/-innen am Jahresende";9087;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4035";"Niederrohrdorf";"Anzahl Einwohner/-innen am Jahresende";4648;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4037";"Oberrohrdorf";"Anzahl Einwohner/-innen am Jahresende";4255;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4038";"Obersiggenthal";"Anzahl Einwohner/-innen am Jahresende";8881;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4039";"Remetschwil";"Anzahl Einwohner/-innen am Jahresende";2113;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4040";"Spreitenbach";"Anzahl Einwohner/-innen am Jahresende";12512;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4041";"Stetten (AG)";"Anzahl Einwohner/-innen am Jahresende";2496;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4042";"Turgi";"Anzahl Einwohner/-innen am Jahresende";3157;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4044";"Untersiggenthal";"Anzahl Einwohner/-innen am Jahresende";7615;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4045";"Wettingen";"Anzahl Einwohner/-innen am Jahresende";21479;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4046";"Wohlenschwil";"Anzahl Einwohner/-innen am Jahresende";1867;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4047";"Würenlingen";"Anzahl Einwohner/-innen am Jahresende";5120;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4048";"Würenlos";"Anzahl Einwohner/-innen am Jahresende";6830;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4049";"Ehrendingen";"Anzahl Einwohner/-innen am Jahresende";4906;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4061";"Arni (AG)";"Anzahl Einwohner/-innen am Jahresende";1898;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4062";"Berikon";"Anzahl Einwohner/-innen am Jahresende";4934;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4063";"Bremgarten (AG)";"Anzahl Einwohner/-innen am Jahresende";8834;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4064";"Büttikon";"Anzahl Einwohner/-innen am Jahresende";1144;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4065";"Dottikon";"Anzahl Einwohner/-innen am Jahresende";4160;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4066";"Eggenwil";"Anzahl Einwohner/-innen am Jahresende";1031;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4067";"Fischbach-Göslikon";"Anzahl Einwohner/-innen am Jahresende";1706;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4068";"Hägglingen";"Anzahl Einwohner/-innen am Jahresende";2529;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4071";"Jonen";"Anzahl Einwohner/-innen am Jahresende";2351;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4072";"Niederwil (AG)";"Anzahl Einwohner/-innen am Jahresende";3042;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4073";"Oberlunkhofen";"Anzahl Einwohner/-innen am Jahresende";2193;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4074";"Oberwil-Lieli";"Anzahl Einwohner/-innen am Jahresende";2605;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4075";"Rudolfstetten-Friedlisberg";"Anzahl Einwohner/-innen am Jahresende";4599;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4076";"Sarmenstorf";"Anzahl Einwohner/-innen am Jahresende";3118;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4077";"Tägerig";"Anzahl Einwohner/-innen am Jahresende";1544;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4078";"Uezwil";"Anzahl Einwohner/-innen am Jahresende";549;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4079";"Unterlunkhofen";"Anzahl Einwohner/-innen am Jahresende";1629;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4080";"Villmergen";"Anzahl Einwohner/-innen am Jahresende";8132;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4081";"Widen";"Anzahl Einwohner/-innen am Jahresende";3876;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
"4082";"Wohlen (AG)";"Anzahl Einwohner/-innen am Jahresende";17481;"Einwohner/Innen";"A";"Normaler Wert";"";"2023-12-31";"BFS – Statistik der Bevölkerung und der Haushalte (STATPOP)";"2024-08-08";"polg";"Politische Gemeinden";"2023-01-01";"27864";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27864_de.html"
